,models,params,mean_fit_time,mean_test_score
273,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9346635341644287,0.6000976346621473
272,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9492372512817382,0.6000976346621473
271,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9480461597442627,0.6000976346621473
561,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.711005735397339,0.6000976346621473
354,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8265042781829834,0.6000976346621472
176,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.7441371917724608,0.6000921081718369
147,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.7354130744934082,0.6000921081718369
146,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.7269263744354248,0.6000921081718369
177,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.744720697402954,0.6000921081718369
705,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6238543033599853,0.6000865816815268
359,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.75009126663208,0.6000865816815267
329,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7588657855987548,0.6000865816815267
183,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",1.8108715534210205,0.6000755287009063
233,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",1.6474896907806396,0.6000755287009063
205,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'randomforestclassifier__random_state': 2357136044}",1.600222635269165,0.6000755287009063
707,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5850560188293457,0.6000755287009063
235,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'randomforestclassifier__random_state': 2357136044}",1.6120893001556396,0.6000755287009063
182,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.7838375091552734,0.6000755287009063
437,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6298664093017579,0.600070002210596
521,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.848646306991577,0.600070002210596
695,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7012387752532958,0.600070002210596
491,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9975386142730713,0.600070002210596
679,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5971216678619384,0.6000644757202859
703,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.669724464416504,0.6000589492299758
673,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6748971939086914,0.6000589492299758
278,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8775376796722412,0.6000589492299756
666,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6923879146575929,0.6000478962493553
667,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6969614028930664,0.6000478962493553
420,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7944560050964355,0.6000368432687347
105,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'randomforestclassifier__random_state': 2357136044}",1.8340179920196533,0.5995099845258272
650,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7360737800598145,0.5995099845258272
170,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'randomforestclassifier__random_state': 2357136044}",1.7796138763427733,0.5994989315452066
184,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'randomforestclassifier__random_state': 2357136044}",1.8239376068115234,0.5994934050548965
383,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7014693737030029,0.5994934050548965
306,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8757482051849366,0.5994934050548965
382,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.6810903549194336,0.5994934050548965
562,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7063406467437745,0.5994878785645863
525,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8128275394439697,0.599482352074276
377,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.7663016319274902,0.5994823520742759
188,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",1.7529744148254394,0.5994712990936556
187,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'randomforestclassifier__random_state': 2357136044}",1.727682065963745,0.5994712990936556
126,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.6, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.8826878547668457,0.5994712990936556
523,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9473941802978516,0.5994657726033453
493,noise10|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9031737804412843,0.5994657726033453
445,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5626892566680908,0.5994547196227249
475,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.5750368118286133,0.5994547196227249
280,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.9014119625091552,0.5994491931324147
250,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'majority', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.920770263671875,0.5994491931324147
277,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': 0, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8843232154846192,0.5994491931324146
276,noise5|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'minority', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.8952901363372803,0.5994491931324146
195,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 1, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -1, 'randomforestclassifier__random_state': 2357136044}",1.8637149333953857,0.599432613661484
76,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.8473330974578857,0.5989057549185763
64,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0.3, 'DenoisedGeometricSMOTE__k_neighbors': 3, 'DenoisedGeometricSMOTE__k_neighbors_filter': 3, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 1, 'randomforestclassifier__random_state': 2357136044}",2.0061365604400634,0.5988947019379559
46,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': -0.5, 'randomforestclassifier__random_state': 2357136044}",1.9895432949066163,0.5988947019379559
48,no_noise|DenoisedGeometricSMOTE|randomforestclassifier,"{'DenoisedGeometricSMOTE__deformation_factor': 0, 'DenoisedGeometricSMOTE__k_neighbors': 5, 'DenoisedGeometricSMOTE__k_neighbors_filter': 5, 'DenoisedGeometricSMOTE__random_state': 2357136044, 'DenoisedGeometricSMOTE__selection_strategy': 'combined', 'DenoisedGeometricSMOTE__truncation_factor': 0.5, 'randomforestclassifier__random_state': 2357136044}",1.9153825759887695,0.5988947019379559
