,models,params,mean_fit_time,mean_test_score
31,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",36.87682552337647,0.6207630240954978
115,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",29.57521891593933,0.6207630240954978
11,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",36.16309027671814,0.6207630240954978
119,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",26.571504497528075,0.6207630240954978
15,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",25.15735306739807,0.6207630240954978
415,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.49175505638122,0.6207409181342569
390,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.45172462463379,0.6201422150173164
670,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",56.576061487197876,0.6201422150173163
323,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",33.50910062789917,0.6201366885270062
66,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",36.425355052948,0.6195877238228575
198,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",43.04486494064331,0.6195600913713065
702,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",52.611278438568114,0.6195435119003758
651,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",56.73007636070251,0.6195048264682042
139,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",37.635153722763064,0.6189669147446761
43,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",32.805730676651,0.6189503352737453
563,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",33.76972885131836,0.6189448087834354
62,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",33.16672682762146,0.6189337558028148
142,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",45.40005474090576,0.6189171763318841
254,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",24.06270112991333,0.6183847910986662
242,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",29.942700242996217,0.6183847910986662
250,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",39.8608998298645,0.6183847910986662
258,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",25.604341888427733,0.6183847910986662
246,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",39.680650901794436,0.6183847910986662
269,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.5, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",39.9283504486084,0.6183847910986662
167,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",52.41280488967895,0.6183737381180459
163,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",49.928519344329835,0.618351632156805
47,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",35.99655981063843,0.6183405791761845
59,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",25.755802631378174,0.6183405791761845
55,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",27.476165294647217,0.6183405791761845
190,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",56.60101771354675,0.618329526195564
339,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",28.50578908920288,0.6183184732149437
283,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",31.407806491851808,0.6177308230786236
598,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",30.48458261489868,0.6177031906270724
135,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",40.16012845039368,0.6171431729423034
695,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",46.71659708023071,0.6171321199616829
447,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",62.28697681427002,0.6171321199616829
150,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",51.9453221321106,0.6171210669810625
386,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.888491201400754,0.6170934345295115
327,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.541524744033815,0.6170879080392012
102,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",35.69593939781189,0.6165223638641221
186,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",53.02806253433228,0.6165168373738119
207,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",58.59361853599548,0.6165113108835015
114,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",29.573426389694212,0.6164947314125708
419,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",43.06691584587097,0.6164836784319505
546,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.3286376953125,0.6164781519416402
382,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",44.66265244483948,0.6159291872374918
590,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.50755310058594,0.6159070812762508
470,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",63.52285814285278,0.6158905018053202
634,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",36.54247283935547,0.6158794488246997
295,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",25.69965524673462,0.6152917986883797
299,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",26.56176700592041,0.6152917986883797
287,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",40.38845891952515,0.6152917986883797
579,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",30.15551519393921,0.6152862721980694
567,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",43.9872540473938,0.6152862721980694
594,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",26.958354711532593,0.6152807457077593
790,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",38.08998332023621,0.6152807457077591
230,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",61.90333762168884,0.615275219217449
455,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",48.52989821434021,0.6152696927271387
379,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",39.93589859008789,0.6152641662368286
306,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",40.94790396690369,0.6146820425908187
51,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",39.1090069770813,0.6146820425908186
179,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",42.67933382987976,0.6146709896101982
363,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",44.26290535926819,0.614665463119888
367,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.08741931915283,0.614665463119888
451,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",63.46920866966248,0.6146599366295777
542,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",31.563679122924803,0.6146488836489573
331,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.6198401927948,0.614643357158647
466,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",62.563115167617795,0.6140999189448089
615,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",37.20386953353882,0.6140722864932576
219,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",47.86122169494629,0.6140667600029474
182,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",50.22833256721496,0.6140612335126372
539,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",27.93772749900818,0.6140501805320169
354,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",27.221058893203736,0.6140501805320169
575,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",27.101504802703857,0.6140501805320169
478,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",49.17504119873047,0.6140391275513963
626,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.33216118812561,0.6140280745707759
706,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",63.04908666610718,0.6134901628472478
935,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",48.8055643081665,0.6134791098666275
127,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'randomforestclassifier__random_state': 2357136044}",48.59576773643494,0.6134735833763172
647,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",58.12002010345459,0.6134735833763172
443,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.85274085998535,0.6134625303956966
350,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 1, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",43.27207217216492,0.6134570039053865
310,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 0.5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",41.341669702529906,0.6134348979441456
895,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",45.41905584335327,0.6128693537690664
434,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.255716466903685,0.6128583007884459
691,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 5, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",61.299931859970094,0.6128527742981357
718,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",49.78075494766235,0.6128472478078255
238,no_noise|mymethod|randomforestclassifier,"{'mymethod__granularity': 5, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 7, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'randomforestclassifier__random_state': 2357136044}",48.60098114013672,0.6128472478078255
662,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 3, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",47.67668442726135,0.6128417213175152
874,noise20|mymethod|randomforestclassifier,"{'mymethod__granularity': 3, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",38.96991605758667,0.612836194827205
674,noise10|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'mislabel_rate', 'mymethod__n_splits': 6, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.75, 'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",41.42115602493286,0.6128306683368948
407,noise5|mymethod|randomforestclassifier,"{'mymethod__granularity': 4, 'mymethod__method': 'obs_percent', 'mymethod__n_splits': 4, 'mymethod__random_state': 2357136044, 'mymethod__threshold': 0.99, 'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",56.93761973381042,0.6122706506521258
