method,0,5,10,20,30,40
consensusfilter,0.6207740770761181,0.626849532090487,0.6219935892712402,0.612858300788446,0.5848647852037432,0.5343600324220764
majorityfilter,0.6189282293125046,0.6140557070223269,0.6158683958440794,0.5988283840542332,0.5836176405570703,0.5441216564733622
mymethod,0.6299259450298431,0.6280524648146784,0.6238118045833027,0.6152807457077591,0.5788114361506154,0.5380240954977525
no_filter,0.6207630240954978,0.6220101687421707,0.621965956819689,0.6043327684032127,0.5593268734802151,0.48747513079360405
singlefilter,0.603728538795962,0.604316188932282,0.6122098592587134,0.5909402402181121,0.5738836489573356,0.5325197111487732
